frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
167,0,27.0238,0.6875,39.8489,2.0000,,,,,0,34.4061,0.6953,23.5048,0.9219,,,,,0,43.2571,0.9062,56.9237,2.2969,,,,
168,0,39.2290,1.0078,37.5564,1.2500,,,,,0,31.9616,0.6719,23.2397,1.0938,,,,,0,31.6385,0.7857,57.7858,2.0312,,,,
169,0,36.8941,0.8438,39.9440,1.6250,,,,,0,35.3775,0.7383,23.3379,1.0000,,,,,0,31.1975,0.7725,60.0791,2.7188,,,,
170,0,24.7138,0.7031,34.9842,1.4375,,,,,0,30.4229,0.6758,22.5490,1.0000,,,,,0,27.9301,0.6631,59.0386,2.6250,,,,
171,0,37.6672,0.8047,42.2609,1.7500,,,,,0,27.9901,0.6465,25.3055,1.0156,,,,,0,28.3851,0.6719,74.2618,3.1250,,,,
172,0,33.5213,0.9062,44.0702,1.6250,,,,,0,37.3273,0.6953,24.0827,1.0000,,,,,0,30.2211,0.7607,55.1739,2.1562,,,,
173,0,38.9644,0.8125,39.8103,1.6875,,,,,0,28.2058,0.6211,22.8065,1.0625,,,,,0,31.2908,0.7461,62.1050,2.2500,,,,
174,0,36.0405,0.7070,42.5020,1.6250,,,,,0,30.9337,0.6289,22.1241,0.8750,,,,,0,28.4864,0.7031,55.2561,2.3750,,,,
175,0,27.7670,0.7422,31.4056,1.1250,,,,,0,32.4927,0.6094,20.7990,0.8438,,,,,0,36.6220,0.8516,50.3610,1.8750,,,,
176,0,24.0904,0.7227,30.9973,1.1094,,,,,0,20.3727,0.5625,22.6075,1.1250,,,,,0,30.8165,0.8047,46.6810,1.9375,,,,
177,0,33.3519,0.8682,32.3429,1.2500,,,,,0,19.2786,0.5820,19.6811,0.7500,,,,,0,28.8368,0.7036,43.9946,2.5625,,,,
178,0,24.2140,0.6738,33.4699,1.2500,,,,,0,21.7377,0.6260,23.3509,0.8750,,,,,0,32.2700,0.8438,36.2461,1.5000,,,,
179,0,24.6293,0.7754,32.9750,1.1562,,,,,0,20.4083,0.6094,21.3286,0.9062,,,,,0,27.0387,0.6484,36.0624,1.3750,,,,
180,0,23.7562,0.8076,35.6293,1.5625,,,,,0,18.2543,0.5338,24.3924,0.9375,,,,,0,38.2494,0.8665,35.9718,1.6250,,,,
181,0,33.3729,0.7773,31.8101,1.3125,,,,,0,19.0158,0.5879,26.0406,1.1875,,,,,0,45.8503,0.8926,34.4879,1.9375,,,,
182,0,29.9292,0.8750,32.6027,1.5469,,,,,0,19.4814,0.6113,21.5653,0.8750,,,,,0,29.7342,0.7441,33.6153,1.8750,,,,
183,0,24.5548,0.6680,33.1752,1.9375,,,,,0,18.8005,0.5625,23.0205,1.0625,,,,,0,28.4658,0.7383,34.0315,1.9688,,,,
184,0,31.1324,0.7344,32.0828,1.0625,,,,,0,18.5612,0.5879,22.9685,0.8750,,,,,0,34.4472,0.7598,31.7523,1.7500,,,,
185,0,27.8479,0.7148,34.3622,1.3340,,,,,0,18.3613,0.5859,23.8973,1.0625,,,,,0,35.7178,0.8105,38.0865,2.0000,,,,
186,0,33.7023,0.8105,31.6698,1.3750,,,,,0,18.3602,0.5195,22.6019,1.0938,,,,,0,29.4480,0.7402,36.0474,2.0000,,,,
187,0,31.9736,0.8027,37.3312,1.5000,,,,,0,20.0195,0.5059,25.3215,1.1250,,,,,0,30.0240,0.7158,37.8954,1.6875,,,,
188,0,32.3631,0.8147,34.8475,1.8125,,,,,0,21.4244,0.6875,21.4662,0.9375,,,,,0,26.5746,0.6641,47.5595,2.5000,,,,
189,0,24.0024,0.7656,36.2378,2.1250,,,,,0,19.8177,0.5859,24.9530,1.3438,,,,,0,40.3999,0.8750,46.4149,2.5000,,,,
190,0,41.7320,0.8984,38.2096,1.7500,,,,,0,18.7271,0.5820,22.0052,0.9688,,,,,0,31.1789,0.9062,40.7212,1.5000,,,,
191,0,35.3875,0.8594,32.3822,1.2500,,,,,0,19.9378,0.5547,24.2190,1.0938,,,,,0,28.9027,0.8125,40.8558,1.6562,,,,
192,0,28.4803,0.8047,31.9719,1.3438,,,,,0,21.3521,0.6250,24.1018,1.0156,,,,,0,30.4369,0.7969,46.4709,1.7969,,,,
193,0,23.2650,0.6211,32.6609,1.3395,,,,,0,23.2191,0.6172,25.1924,0.9688,,,,,0,28.9666,0.7891,49.2488,2.2188,,,,
194,0,26.6684,0.7744,36.4334,1.2344,,,,,0,19.4146,0.5775,26.0319,1.0312,,,,,0,27.1326,0.7344,45.3516,2.0156,,,,
195,0,21.6287,0.6406,32.5082,1.3125,,,,,0,20.3376,0.5938,27.5305,1.0938,,,,,0,27.1948,0.7188,44.5200,1.7578,,,,
196,0,25.1136,0.7422,31.5056,1.2500,,,,,0,19.9679,0.6094,27.6161,1.1250,,,,,0,32.1241,0.7812,45.6308,1.9375,,,,
197,0,32.1147,0.8145,37.2084,1.6250,,,,,0,19.1143,0.5814,27.4771,1.0000,,,,,0,28.6369,0.7734,43.1904,1.8281,,,,
198,0,22.0826,0.6328,35.1769,1.2500,,,,,0,23.7691,0.6016,25.7365,1.0312,,,,,0,27.6656,0.7891,45.4215,1.8672,,,,
199,0,25.2101,0.6836,33.5361,1.5000,,,,,0,18.7002,0.5918,25.5474,1.1875,,,,,0,32.3734,0.6982,43.3828,1.8525,,,,
200,0,39.7920,0.8281,31.6769,1.2188,,,,,0,20.9237,0.6470,25.4691,1.1250,,,,,0,31.3580,0.7148,46.1811,1.7812,,,,
201,0,25.4456,0.7656,34.1954,1.4844,,,,,0,20.4359,0.6562,26.3474,1.3125,,,,,0,32.6954,0.7832,67.4998,3.0000,,,,
202,0,26.9229,0.7891,34.3915,1.6094,,,,,0,24.0853,0.5859,22.7362,1.2500,,,,,0,55.8826,0.9551,46.4607,1.8750,,,,
203,0,34.4971,0.7422,39.8874,1.9375,,,,,0,35.3943,0.6953,21.4386,0.8750,,,,,0,48.4737,0.9688,43.1024,1.8750,,,,
204,0,25.6604,0.6953,40.6914,2.0000,,,,,0,27.6751,0.6484,20.3212,0.7500,,,,,0,30.9031,0.7812,55.0468,2.3125,,,,
205,0,23.7642,0.7188,39.6735,1.6875,,,,,0,37.6395,0.7578,21.4359,1.2500,,,,,0,44.1158,0.8887,51.5776,2.5156,,,,
206,0,41.9453,0.9844,44.5343,3.1094,,,,,0,31.6082,0.7031,21.9649,1.0000,,,,,0,42.5079,0.8926,47.9004,2.3594,,,,
207,0,58.0699,1.1250,43.7546,2.9062,,,,,0,27.9059,0.6797,23.8994,1.0000,,,,,0,28.7252,0.7102,54.1489,2.5859,,,,
208,0,43.0920,0.9531,42.8019,1.6484,,,,,0,28.5412,0.6406,22.5127,0.9375,,,,,0,29.5122,0.7275,62.9049,2.6562,,,,
209,0,26.5256,0.7188,39.4571,1.6211,,,,,0,30.5565,0.6602,22.3949,0.7500,,,,,0,33.1873,0.7969,60.3784,2.9375,,,,
210,0,23.6723,0.7031,37.2728,1.6250,,,,,0,28.4463,0.6172,22.3303,0.8750,,,,,0,29.5613,0.7051,58.6272,2.8125,,,,
211,0,26.4153,0.7188,37.3946,2.0000,,,,,0,26.8192,0.5977,23.0157,0.9297,,,,,0,29.0561,0.6846,59.6909,2.6875,,,,
212,0,22.6409,0.5742,42.4905,2.0000,,,,,0,36.5679,0.6562,21.7216,1.0000,,,,,0,35.6498,0.8672,54.3880,1.8750,,,,
213,0,48.3425,0.9219,31.3177,1.2500,,,,,0,32.3952,0.7344,22.2613,0.9375,,,,,0,47.3381,1.0078,52.5837,2.5000,,,,
214,0,24.2835,0.7344,32.7548,1.8125,,,,,0,20.1203,0.5781,19.8699,0.7188,,,,,0,34.9485,0.8047,43.4866,1.5469,,,,
215,0,25.6064,0.7183,30.2664,1.1250,,,,,0,20.2418,0.6201,21.8475,1.0000,,,,,0,29.6514,0.7734,34.3032,1.5625,,,,
216,0,33.4075,0.8613,27.7982,1.0000,,,,,0,18.9719,0.6309,22.2793,1.1875,,,,,0,35.2108,0.8438,34.4888,1.6406,,,,
217,0,48.1157,1.0264,34.6996,1.3750,,,,,0,18.5613,0.5527,21.1628,0.7500,,,,,0,31.7573,0.7959,36.6914,1.8125,,,,
218,0,44.9261,0.9061,34.3129,1.6875,,,,,0,18.0574,0.5234,20.2232,0.8750,,,,,0,48.2737,0.9285,29.0536,1.2500,,,,
219,0,32.8283,0.7930,31.6762,1.3750,,,,,0,19.4447,0.5997,24.0112,1.1094,,,,,0,35.9204,0.8308,31.8009,1.5000,,,,
220,0,26.4453,0.6523,30.9700,1.7129,,,,,0,19.5271,0.5527,18.4868,0.7031,,,,,0,29.2024,0.7109,29.8748,1.3750,,,,
221,0,25.8966,0.7598,38.0746,1.7500,,,,,0,18.7895,0.5850,19.8992,0.8750,,,,,0,38.3573,0.8672,32.4557,1.5000,,,,
222,0,36.9015,0.8594,27.7490,1.1406,,,,,0,18.6704,0.5977,17.7134,0.7500,,,,,0,46.9376,0.9639,30.7473,1.4062,,,,
223,0,22.0214,0.7588,29.0671,1.3750,,,,,0,18.3539,0.5508,18.5752,0.8828,,,,,0,31.3460,0.7812,28.5548,1.4375,,,,
224,0,22.1600,0.6562,28.0647,2.5000,,,,,0,19.7886,0.5336,19.1118,1.0000,,,,,0,34.9494,0.8081,29.0404,1.2656,,,,
225,0,23.7662,0.7021,30.4824,1.3750,,,,,0,18.2367,0.5977,21.2121,1.1816,,,,,0,26.4326,0.5977,43.9995,2.2578,,,,
226,0,20.6747,0.5469,33.4452,1.5000,,,,,0,18.0397,0.6250,26.3836,1.2969,,,,,0,27.9109,0.6719,48.8735,2.0625,,,,
227,0,23.3499,0.7266,27.9073,1.0625,,,,,0,18.6679,0.6172,22.2435,0.8750,,,,,0,39.1572,0.8984,33.8238,1.3438,,,,
228,0,23.7632,0.7656,31.8018,1.2500,,,,,0,18.8003,0.5771,21.4645,1.0312,,,,,0,34.6488,0.8594,38.8106,1.7500,,,,
229,0,29.7472,0.7734,28.0262,1.5000,,,,,0,22.9922,0.6016,18.6589,0.7656,,,,,0,40.5497,0.9238,50.3394,2.1250,,,,
230,0,30.5798,0.7852,33.4966,1.2812,,,,,0,20.2996,0.5547,20.0612,1.1250,,,,,0,34.1734,0.8828,43.5834,1.7500,,,,
231,0,32.5896,0.7578,35.4012,1.5625,,,,,0,22.8445,0.6328,23.9498,0.9375,,,,,0,32.1550,0.7969,41.6070,1.6406,,,,
232,0,26.2780,0.7158,29.2693,1.1250,,,,,0,18.7851,0.5891,19.9078,0.8125,,,,,0,29.4002,0.6719,40.3508,1.8848,,,,
233,0,26.4336,0.7227,32.3852,1.5938,,,,,0,18.5919,0.5884,20.8747,0.8164,,,,,0,28.8073,0.7031,40.5448,2.0000,,,,
234,0,24.4331,0.7188,33.6120,1.6562,,,,,0,18.9971,0.5547,19.2288,0.8359,,,,,0,29.1018,0.6934,41.2222,2.1250,,,,
235,0,25.9836,0.8027,35.3498,1.7500,,,,,0,19.2527,0.5890,20.3553,0.8125,,,,,0,32.6014,0.6953,42.7038,2.5000,,,,
236,0,37.2177,0.8752,37.7269,1.5000,,,,,0,20.8996,0.5664,20.2680,0.8125,,,,,0,32.3451,0.7891,44.1721,2.2500,,,,
237,0,24.8373,0.6875,32.5999,1.2812,,,,,0,19.5157,0.5273,20.6997,0.7500,,,,,0,42.5339,0.7969,42.0625,1.9844,,,,
238,0,40.7398,0.8438,34.5139,1.4062,,,,,0,19.9521,0.6172,23.7087,1.0000,,,,,0,47.2491,0.9238,59.5548,2.4414,,,,
239,0,43.0146,0.9766,41.3207,1.6875,,,,,0,23.4381,0.5977,20.7924,0.9375,,,,,0,29.9668,0.7344,52.7025,2.4609,,,,
240,0,27.8673,0.7656,47.8826,2.3125,,,,,0,24.0426,0.6016,20.8978,0.7500,,,,,0,32.2246,0.8125,45.7253,2.2500,,,,
241,0,26.4691,0.7734,53.4882,1.9922,,,,,0,31.4091,0.6797,22.1236,0.9062,,,,,0,32.2697,0.8125,41.8125,2.0000,,,,
242,0,29.8311,0.8125,44.6436,1.6250,,,,,0,33.7593,0.7031,21.8816,0.7812,,,,,0,48.2697,0.9980,41.8403,2.0063,,,,
243,0,25.1806,0.7812,37.7322,1.4375,,,,,0,27.8708,0.6719,23.1384,1.2500,,,,,0,40.6208,0.8496,61.7637,2.2920,,,,
244,0,23.9671,0.7266,44.8934,1.7500,,,,,0,43.8367,0.8516,21.4779,0.7500,,,,,0,45.0106,0.9688,54.0204,2.8906,,,,
245,0,23.2673,0.6562,42.3640,2.2500,,,,,0,30.0748,0.7266,22.2495,1.0000,,,,,0,29.5172,0.6523,56.8675,2.7344,,,,
246,0,22.8745,0.6250,38.5067,1.7500,,,,,0,31.3510,0.6914,24.2505,1.0000,,,,,0,32.8441,0.7676,59.6952,2.6406,,,,
247,0,25.1895,0.7500,42.7803,1.7734,,,,,0,29.2135,0.6680,23.4063,0.8750,,,,,0,29.6114,0.7213,53.5035,2.5312,,,,
248,0,42.1229,0.8672,47.2333,2.0000,,,,,0,35.1164,0.7266,23.6239,0.9375,,,,,0,34.1129,0.7891,65.6412,2.8906,,,,
249,0,41.4506,0.8203,37.5660,1.6250,,,,,0,40.2807,0.7148,22.3719,0.8750,,,,,0,32.5237,0.8438,51.5522,2.0000,,,,
250,0,28.6374,0.6328,32.3911,1.9375,,,,,0,34.4916,0.6289,22.6482,0.8750,,,,,0,36.9073,0.8965,51.3771,2.1250,,,,
251,0,26.3486,0.7578,31.0570,1.4375,,,,,0,22.4163,0.6094,24.3972,0.9062,,,,,0,31.7966,0.8672,41.0681,1.4160,,,,
252,0,33.6784,0.8984,29.0391,1.2500,,,,,0,19.5448,0.5859,21.3515,1.1875,,,,,0,30.4969,0.8203,45.7476,1.8750,,,,
253,0,36.3587,0.8379,28.5239,1.3125,,,,,0,19.0339,0.5796,21.3293,0.9375,,,,,0,31.1775,0.7852,35.8432,1.4688,,,,
254,0,50.9552,0.8281,39.2955,1.6250,,,,,0,19.2255,0.6060,19.8944,0.9062,,,,,0,28.4960,0.7402,37.9481,1.8125,,,,
255,0,31.3392,0.8633,43.7290,1.9375,,,,,0,20.3241,0.5664,19.7457,1.0625,,,,,0,36.2130,0.8721,36.1574,1.8750,,,,
256,0,33.9391,0.7871,28.6027,1.5000,,,,,0,18.7429,0.5835,24.7944,1.4375,,,,,0,48.4504,0.9395,32.1918,1.2656,,,,
257,0,26.9610,0.7852,35.1483,1.5625,,,,,0,19.2079,0.5938,18.6059,0.6562,,,,,0,26.9316,0.7285,35.2787,1.5312,,,,
258,0,22.1753,0.6523,31.4850,1.0625,,,,,0,18.6374,0.5830,17.8792,0.6875,,,,,0,27.9165,0.7344,31.2843,1.2188,,,,
259,0,23.9275,0.6152,34.6600,1.6406,,,,,0,18.3542,0.5630,18.8060,1.0625,,,,,0,42.3267,0.9219,28.3523,1.1250,,,,
260,0,41.3733,1.1045,37.0519,1.4219,,,,,0,18.3911,0.5508,18.4593,0.7500,,,,,0,37.8638,0.8965,33.1641,1.4922,,,,
261,0,39.5020,0.9301,26.0925,1.0625,,,,,0,18.3068,0.5605,16.2200,0.6562,,,,,0,25.8473,0.6875,25.8935,1.0000,,,,
262,0,20.1207,0.5742,29.2976,1.2812,,,,,0,19.1020,0.5190,20.6531,0.9062,,,,,0,29.5569,0.6992,39.3891,1.8438,,,,
263,0,64.0505,1.0078,32.9565,1.2656,,,,,0,17.9958,0.5859,20.3232,0.7500,,,,,0,28.2876,0.7461,47.4776,1.9839,,,,
264,0,23.0780,0.7734,30.3802,1.1875,,,,,0,19.3359,0.6758,18.9099,0.9688,,,,,0,41.9664,0.9297,39.1234,1.6094,,,,
265,0,64.4103,1.0703,30.0761,1.3750,,,,,0,19.5024,0.6445,25.6756,1.1875,,,,,0,28.8831,0.7500,41.6511,1.9531,,,,
266,0,27.9849,0.8047,31.2700,1.5000,,,,,0,20.1845,0.5859,20.0544,0.8125,,,,,0,30.8035,0.7891,36.4326,1.4922,,,,
267,0,37.4681,1.0234,29.5522,1.1406,,,,,0,21.6574,0.5938,18.9577,0.7422,,,,,0,31.2996,0.8086,42.5990,1.7734,,,,
268,0,23.5920,0.7266,33.5325,1.2070,,,,,0,20.1408,0.5713,19.5107,0.7109,,,,,0,29.1536,0.7656,46.7326,2.5000,,,,
269,0,27.3513,0.6406,35.0246,2.0312,,,,,0,20.3184,0.5625,20.0601,0.8242,,,,,0,27.8360,0.7188,40.6946,1.8750,,,,
270,0,40.3415,0.9453,32.9812,1.3125,,,,,0,19.2971,0.5713,20.5824,0.8535,,,,,0,29.5143,0.6719,43.1103,2.0547,,,,
271,0,25.3616,0.7734,33.4446,2.0000,,,,,0,19.0735,0.5864,21.2418,0.8809,,,,,0,30.1955,0.7344,41.6767,2.0000,,,,
272,0,22.3465,0.6250,35.3433,2.0000,,,,,0,19.4061,0.5928,20.3971,0.8516,,,,,0,30.8605,0.7656,39.4875,1.9082,,,,
273,0,35.8887,0.7637,28.3370,1.1094,,,,,0,18.8532,0.5757,20.6488,0.8125,,,,,0,36.0615,0.7539,41.6534,2.0000,,,,
274,0,39.8050,0.7812,36.1209,1.9375,,,,,0,18.5442,0.5352,20.7974,0.9375,,,,,0,36.6198,0.7734,45.2364,2.4141,,,,
275,0,31.4799,0.7266,31.0834,1.4062,,,,,0,19.3128,0.6182,21.1565,0.8828,,,,,0,32.6242,0.7070,51.9589,2.6250,,,,
276,0,35.2124,0.9824,34.9448,1.5469,,,,,0,20.8369,0.6108,22.8952,1.0000,,,,,0,31.5667,0.7471,57.4241,2.5000,,,,
277,0,42.9065,1.0391,36.0292,1.5000,,,,,0,28.2162,0.6094,21.4280,1.0000,,,,,0,49.1722,0.8926,47.1766,2.1250,,,,
278,0,24.2233,0.6953,31.3951,1.4414,,,,,0,32.7218,0.7266,21.6689,1.0000,,,,,0,36.2926,0.8750,40.9352,2.1250,,,,
279,0,25.3784,0.6719,42.9787,2.0000,,,,,0,30.1697,0.6641,22.7849,1.4375,,,,,0,35.7876,0.8750,46.2719,2.0625,,,,
280,0,27.3881,0.7656,36.7146,2.0000,,,,,0,26.6211,0.6328,22.2472,1.2500,,,,,0,48.0118,0.9883,49.2897,2.0000,,,,
281,0,40.5940,0.8672,42.7166,1.9375,,,,,0,29.2021,0.6641,21.5795,1.0625,,,,,0,44.3992,0.9775,43.7382,1.6875,,,,
282,0,23.4909,0.6016,37.2419,1.7500,,,,,0,27.0655,0.6797,21.1147,1.1250,,,,,0,33.1657,0.8613,40.0784,1.8125,,,,
283,0,24.7924,0.7344,38.1379,1.5625,,,,,0,27.0855,0.6523,20.7110,0.8125,,,,,0,36.4073,0.8750,48.9415,1.9688,,,,
284,0,24.5133,0.7500,37.1400,1.7812,,,,,0,23.1980,0.6016,23.3760,1.3125,,,,,0,34.9091,0.8594,51.5334,2.2500,,,,
285,0,27.4198,0.7500,35.4503,1.3750,,,,,0,25.9896,0.6172,24.2136,1.3750,,,,,0,34.2998,0.7969,47.6719,1.9727,,,,
286,0,45.5417,0.9453,38.6652,1.5000,,,,,0,21.6122,0.5625,23.3215,1.1250,,,,,0,29.3181,0.7656,52.3108,1.8750,,,,
287,0,28.1445,0.6101,37.8654,1.8438,,,,,0,31.8170,0.6396,20.6726,0.9375,,,,,0,41.9340,0.9248,41.3711,2.5000,,,,
288,0,42.5808,0.9375,31.2068,1.5000,,,,,0,26.7360,0.6660,19.4928,0.7812,,,,,0,36.4121,0.9688,38.7002,1.7500,,,,
289,0,22.9591,0.7188,38.7881,2.6250,,,,,0,20.7724,0.6289,17.7362,0.9375,,,,,0,31.7801,0.8594,36.2270,1.5312,,,,
290,0,21.9208,0.6699,27.4124,1.0000,,,,,0,18.4261,0.5547,17.9916,1.0000,,,,,0,29.2256,0.7656,33.9143,1.7500,,,,
291,0,22.8430,0.7285,28.4266,1.3750,,,,,0,18.6306,0.5486,19.0910,0.8750,,,,,0,36.4981,0.9062,37.8616,1.7188,,,,
292,0,24.5719,0.7539,30.0088,1.5000,,,,,0,18.2415,0.5508,21.5281,1.0625,,,,,0,29.6746,0.7764,40.3954,2.2344,,,,
293,0,37.6731,0.8447,31.4362,1.7500,,,,,0,18.0759,0.5547,20.1938,1.0000,,,,,0,38.8365,0.8936,30.2881,1.1953,,,,
294,0,23.1082,0.7070,23.9261,1.0625,,,,,0,20.5345,0.6035,20.1453,1.0625,,,,,0,36.2913,0.9038,30.1067,1.1250,,,,
295,0,25.8533,0.6758,25.9080,1.0000,,,,,0,19.3316,0.5884,20.4848,1.3750,,,,,0,27.2422,0.7578,26.6428,1.0938,,,,
296,0,25.0002,0.6719,28.8811,1.3125,,,,,0,18.5952,0.5586,18.6088,1.0000,,,,,0,30.9599,0.8516,29.3892,1.1250,,,,
297,0,41.1439,0.8318,36.6532,2.2500,,,,,0,18.5026,0.5664,19.5606,1.1250,,,,,0,38.3756,0.9062,28.9468,1.1875,,,,
298,0,27.8615,0.8164,28.7149,1.6250,,,,,0,18.2730,0.5381,19.1636,1.0000,,,,,0,28.7001,0.7734,27.5032,1.2500,,,,
299,0,25.6800,0.6299,27.7502,1.2500,,,,,0,19.8725,0.5391,19.8237,1.1250,,,,,0,28.8612,0.7422,30.2093,1.6875,,,,
300,0,23.0412,0.6426,30.1469,1.5625,,,,,0,18.7170,0.6250,20.9218,0.8750,,,,,0,26.3144,0.6025,29.3288,1.3750,,,,
301,0,27.5349,0.7422,30.4088,1.3125,,,,,0,18.2417,0.6250,21.4111,1.1250,,,,,0,27.2332,0.6733,45.8518,2.1250,,,,
302,0,26.8540,0.8906,29.8351,1.7344,,,,,0,20.4524,0.6367,21.0122,0.9688,,,,,0,35.5500,0.8516,38.6925,1.5625,,,,
303,0,65.9366,1.1367,31.8171,1.5000,,,,,0,21.2975,0.6094,19.0732,0.7422,,,,,0,39.6667,0.9219,42.1888,1.8438,,,,
304,0,24.9445,0.7344,35.0350,1.5000,,,,,0,22.6199,0.6406,20.2463,1.0000,,,,,0,44.1173,1.0156,50.8069,2.2500,,,,
305,0,31.2057,0.7539,36.6494,1.6250,,,,,0,22.6073,0.6172,23.4449,1.0625,,,,,0,37.4805,0.9375,45.8157,2.1250,,,,
306,0,49.0412,0.9766,29.5017,1.1250,,,,,0,19.4803,0.6074,25.7557,1.3750,,,,,0,33.8606,0.7354,38.5130,1.8125,,,,
307,0,27.7714,0.7988,34.6290,1.8750,,,,,0,22.1807,0.6016,24.8759,1.0000,,,,,0,32.7300,0.8906,45.5219,2.0938,,,,
308,0,45.4751,1.0176,32.0708,1.5312,,,,,0,22.6755,0.6250,24.0585,1.0000,,,,,0,53.0220,1.0625,60.9306,2.5625,,,,
309,0,31.3683,0.7744,34.1000,1.8125,,,,,0,19.9740,0.5806,23.7359,1.2500,,,,,0,32.8802,0.8359,40.8521,1.8750,,,,
310,0,22.9054,0.6719,35.0462,1.3750,,,,,0,21.6690,0.6172,24.4647,1.1250,,,,,0,31.9256,0.8516,41.3330,1.7500,,,,
311,0,46.4320,0.9062,36.6431,1.5000,,,,,0,21.2034,0.5820,23.2569,1.1250,,,,,0,33.9321,0.8125,44.9968,2.0234,,,,
312,0,26.1863,0.7656,34.8000,1.3906,,,,,0,18.8480,0.5449,24.3375,1.1562,,,,,0,33.3649,0.7656,46.0695,2.0000,,,,
313,0,37.1034,0.9365,34.8615,1.5254,,,,,0,19.6070,0.6181,19.5104,0.8750,,,,,0,38.6264,0.8720,56.3337,2.7500,,,,
314,0,24.5360,0.7031,32.0898,2.0000,,,,,0,22.4136,0.6074,21.3420,1.2500,,,,,0,35.9684,0.8594,47.3770,2.0000,,,,
315,0,33.2621,0.8438,41.8387,2.3750,,,,,0,34.0401,0.6797,23.0086,1.1875,,,,,0,39.9964,0.9219,48.9425,2.2500,,,,
316,0,28.9609,0.9219,34.3376,1.6875,,,,,0,31.8327,0.6914,21.5232,0.8750,,,,,0,36.7531,0.8594,49.2980,2.3125,,,,
317,0,25.8952,0.6992,33.1026,1.4375,,,,,0,30.4766,0.6719,23.4894,1.0625,,,,,0,51.2938,1.0156,42.4210,1.7500,,,,
318,0,40.9104,0.9453,35.3653,1.4062,,,,,0,33.4107,0.7266,23.4641,1.1250,,,,,0,47.9555,1.0039,39.9837,1.5312,,,,
319,0,26.4300,0.6719,33.0412,1.5000,,,,,0,33.2482,0.7344,22.9645,1.1875,,,,,0,49.2508,1.0234,38.0904,1.6250,,,,
320,0,28.5359,0.6880,32.8399,1.2871,,,,,0,25.3672,0.6367,22.2700,0.8750,,,,,0,39.2105,0.8926,47.6898,1.6875,,,,
321,0,26.8322,0.7266,36.4067,1.5000,,,,,0,33.9190,0.7490,22.5897,1.0000,,,,,0,47.3383,1.0000,47.7287,1.6250,,,,
322,0,26.7493,0.6172,38.2058,1.6250,,,,,0,27.9753,0.6523,22.8000,1.0000,,,,,0,55.1373,1.0312,38.8252,1.5000,,,,
323,0,48.7819,0.9609,34.8177,1.5312,,,,,0,26.5653,0.6406,22.0161,1.1875,,,,,0,36.8316,0.8945,41.9408,1.5000,,,,
324,0,40.9919,0.7773,33.3223,1.3750,,,,,0,25.6942,0.6191,23.1323,1.0000,,,,,0,38.3123,0.9902,48.2806,1.8750,,,,
325,0,22.9507,0.5508,32.4767,1.3281,,,,,0,38.3304,0.6641,20.5527,0.7500,,,,,0,49.0635,1.0361,45.5487,2.2500,,,,
326,0,65.9671,1.1104,28.4001,1.2500,,,,,0,24.5496,0.6641,20.6310,1.1250,,,,,0,33.7249,0.8633,42.4021,1.7500,,,,
327,0,23.8980,0.7598,29.9670,1.5400,,,,,0,20.4589,0.5859,18.8360,1.0000,,,,,0,34.0730,0.9141,36.7586,1.5938,,,,
328,0,49.7866,0.9531,28.8505,1.3125,,,,,0,21.2238,0.6279,20.0607,1.0625,,,,,0,33.6581,0.8574,33.1515,1.1250,,,,
329,0,25.4401,0.6680,30.7505,1.8750,,,,,0,20.3669,0.5942,20.1357,0.8750,,,,,0,31.2071,0.7969,32.9119,1.3438,,,,
330,0,20.8908,0.6289,30.1476,1.3125,,,,,0,18.0266,0.5503,23.8528,1.1250,,,,,0,43.3040,0.9721,32.0907,1.6875,,,,
331,0,22.5948,0.7109,25.7682,1.0000,,,,,0,18.3143,0.5427,21.5615,0.8750,,,,,0,53.2349,1.0469,31.5040,1.4375,,,,
332,0,30.0385,0.8945,28.6050,1.2344,,,,,0,19.9917,0.6270,23.1122,1.1250,,,,,0,27.7062,0.7559,32.3655,1.3438,,,,
333,0,47.8050,0.8867,30.9976,1.1562,,,,,0,18.7338,0.5723,22.1918,1.2500,,,,,0,29.7833,0.7734,30.0289,1.1875,,,,
334,0,54.6901,1.1074,33.8563,1.5938,,,,,0,18.9920,0.6204,20.8942,1.0000,,,,,0,38.0652,0.8696,30.5568,1.0938,,,,
335,0,24.7468,0.7012,24.8420,1.1875,,,,,0,19.0025,0.6240,21.9740,0.8750,,,,,0,35.5384,0.8867,28.6363,1.1875,,,,
336,0,22.0028,0.6025,23.6621,1.1250,,,,,0,18.1663,0.5430,21.8729,1.2500,,,,,0,27.5901,0.7734,28.4707,1.3125,,,,
