frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
790,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
791,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
792,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
793,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
794,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
795,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
796,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
797,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
798,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
799,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
800,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
801,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
802,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
803,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
804,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
805,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00005
806,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
807,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
808,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
809,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
810,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
811,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
812,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
813,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
814,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
815,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
816,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
817,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
818,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
819,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
820,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00005
821,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
822,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
823,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00005
824,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
825,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
826,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
827,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
828,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
829,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
830,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
831,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
832,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
833,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
834,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
835,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
836,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
837,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
838,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
839,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
840,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
841,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
842,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
843,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
844,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
845,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
846,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
847,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
848,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
849,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
850,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
851,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
852,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
853,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
854,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
855,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
856,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
857,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
858,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
859,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
860,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
861,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
862,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
863,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
864,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
865,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
866,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
867,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
868,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
869,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
870,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
871,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
872,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
873,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
874,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
875,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
876,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
877,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
878,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
879,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
880,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
881,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
882,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
883,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00299,0.00000,22.6,0.00026
884,1,,,,,0.00729,0.00000,3158.7,0.00144,1,,,,,0.05426,0.00906,935.6,0.00007
885,1,,,,,0.01833,0.00002,3144.4,0.00359,1,,,,,0.05935,0.01258,680.9,0.00004
886,1,,,,,0.02809,0.00151,2772.4,0.00524,1,,,,,0.05809,0.00237,431.6,0.00001
887,1,,,,,0.06739,0.00248,739.7,0.00001,1,,,,,0.04962,0.00134,359.2,0.00000
888,1,,,,,0.06920,0.00765,729.6,0.00001,1,,,,,0.02435,0.01350,3169.8,0.07567
889,1,,,,,0.01911,0.00681,571.1,0.00000,1,,,,,0.01403,0.03173,6334.6,0.07696
890,1,,,,,0.00391,0.00053,566.1,0.00001,1,,,,,0.01864,0.00017,468.4,0.00548
891,1,,,,,0.00079,0.00010,346.9,0.00005,1,,,,,0.01983,0.00356,583.8,0.00008
892,1,,,,,0.00022,0.00004,34.9,0.00011,1,,,,,0.01239,0.00091,242.8,0.00002
893,1,,,,,0.02651,0.00000,460.4,0.00000,1,,,,,0.00682,0.00025,159.4,0.00000
894,1,,,,,0.00254,0.00234,196.1,0.00100,1,,,,,0.00047,0.00000,50.1,0.00110
895,1,,,,,0.02661,0.00003,289.6,0.00006,1,,,,,0.02942,0.00001,451.3,0.00002
896,1,,,,,0.02049,0.00069,253.7,0.00000,1,,,,,0.00381,0.00033,1726.8,0.00343
897,1,,,,,0.02957,0.00002,325.1,0.00003,1,,,,,0.05241,0.00158,303.3,0.00001
898,1,,,,,0.02965,0.00248,239.8,0.00000,1,,,,,0.02577,0.00540,240.0,0.00001
899,1,,,,,0.07594,0.00001,478.2,0.00005,1,,,,,0.04425,0.00039,424.8,0.00003
900,1,,,,,0.11612,0.02046,484.3,0.00000,1,,,,,0.01788,0.00283,285.9,0.00078
901,1,,,,,0.03955,0.00036,251.1,0.00000,1,,,,,0.11303,0.00230,690.7,0.00001
902,1,,,,,0.05818,0.00478,335.4,0.00001,1,,,,,0.07575,0.00448,443.2,0.00000
903,1,,,,,0.03061,0.00430,354.5,0.00000,1,,,,,0.02504,0.00024,548.1,0.00055
904,1,,,,,0.04015,0.00015,412.8,0.00001,1,,,,,0.04950,0.00040,438.1,0.00005
905,1,,,,,0.04151,0.00165,291.3,0.00000,1,,,,,0.05354,0.00870,415.0,0.00002
906,1,,,,,0.04626,0.00252,436.9,0.00001,1,,,,,0.03349,0.00002,441.4,0.00001
907,1,,,,,0.04324,0.00779,302.0,0.00000,1,,,,,0.02535,0.00028,238.1,0.00000
908,1,,,,,0.04448,0.00189,481.4,0.00000,1,,,,,0.02413,0.00065,350.1,0.00002
909,1,,,,,0.00049,0.00019,7.5,0.00006,1,,,,,0.00912,0.00141,6420.8,0.08459
910,1,,,,,0.03139,0.00000,477.7,0.00001,1,,,,,0.01316,0.01411,2932.5,0.06966
911,1,,,,,0.00200,0.00015,160.6,0.00002,1,,,,,0.04649,0.00077,374.8,0.00012
912,1,,,,,0.06092,0.00000,584.5,0.00001,1,,,,,0.02140,0.00365,243.2,0.00002
913,1,,,,,0.04634,0.00495,692.4,0.00004,1,,,,,0.00050,0.00006,4.1,0.00005
914,1,,,,,0.04142,0.00358,340.9,0.00000,1,,,,,0.00070,0.00000,2561.9,0.05173
915,1,,,,,0.01004,0.00353,281.0,0.00001,1,,,,,0.00522,0.00001,3484.6,0.07225
916,1,,,,,0.01245,0.00021,484.4,0.00001,1,,,,,0.05924,0.00572,601.3,0.01048
917,1,,,,,0.04634,0.00193,486.1,0.00000,1,,,,,0.15418,0.01000,689.3,0.00002
918,1,,,,,0.02189,0.00162,246.5,0.00001,1,,,,,0.09389,0.03333,655.3,0.00007
919,1,,,,,0.03184,0.00375,350.8,0.00000,1,,,,,0.00477,0.00188,2315.6,0.00968
920,1,,,,,0.01717,0.00158,292.9,0.00000,1,,,,,0.04847,0.00188,310.7,0.00000
921,1,,,,,0.00315,0.00018,6589.6,0.08668,1,,,,,0.01436,0.00045,4975.2,0.04618
922,1,,,,,0.00990,0.00184,4458.0,0.01682,1,,,,,0.03445,0.04523,535.1,0.00466
923,1,,,,,0.00990,0.00230,301.4,0.00003,1,,,,,0.01927,0.00664,4987.9,0.06252
924,1,,,,,0.00829,0.00000,4451.0,0.01155,1,,,,,0.02518,0.00002,3754.2,0.08207
925,1,,,,,0.03812,0.00117,330.2,0.00000,1,,,,,0.06590,0.01149,406.5,0.00001
926,1,,,,,0.02191,0.00208,604.0,0.00278,1,,,,,0.03458,0.00021,310.7,0.00000
927,1,,,,,0.01730,0.00272,3499.1,0.00850,1,,,,,0.05121,0.00228,333.7,0.00000
928,1,,,,,0.03705,0.00083,518.0,0.00001,1,,,,,0.01131,0.00098,148.2,0.00001
929,1,,,,,0.01381,0.00104,319.0,0.00000,1,,,,,0.00859,0.00000,5891.0,0.13333
930,1,,,,,0.00274,0.00087,327.4,0.00002,1,,,,,0.05550,0.00171,361.2,0.00003
931,1,,,,,0.00021,0.00001,3.5,0.00005,1,,,,,0.05316,0.00043,367.0,0.00001
932,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.01748,0.00088,203.3,0.00000
933,1,,,,,0.00022,0.00000,56.8,0.00075,1,,,,,0.02259,0.00148,243.7,0.00000
934,1,,,,,0.00024,0.00004,369.4,0.00029,1,,,,,0.03752,0.00602,518.6,0.00006
935,1,,,,,0.01125,0.00002,234.0,0.00033,1,,,,,0.00858,0.00020,148.4,0.00000
936,1,,,,,0.11890,0.00590,432.4,0.00002,1,,,,,0.04371,0.00019,464.6,0.00706
937,1,,,,,0.07243,0.01688,497.7,0.00002,1,,,,,0.06865,0.00081,296.9,0.00000
938,1,,,,,0.00488,0.00001,3138.9,0.03924,1,,,,,0.05330,0.00344,349.9,0.00000
939,1,,,,,0.03164,0.00808,473.7,0.00015,1,,,,,0.04278,0.00457,271.9,0.00000
940,1,,,,,0.04612,0.00842,794.8,0.00000,1,,,,,0.05719,0.00266,445.8,0.00000
941,1,,,,,0.00961,0.00611,294.2,0.00001,1,,,,,0.06839,0.00568,371.7,0.00001
942,1,,,,,0.01813,0.00007,200.3,0.00000,1,,,,,0.07809,0.01919,696.2,0.00021
943,1,,,,,0.02050,0.00584,501.5,0.00001,1,,,,,0.05074,0.00449,395.0,0.00003
944,1,,,,,0.01408,0.00154,208.1,0.00000,1,,,,,0.00389,0.00008,7062.5,0.11104
945,1,,,,,0.03637,0.00002,481.5,0.00000,1,,,,,0.02114,0.00723,341.1,0.00013
946,1,,,,,0.02651,0.01049,464.2,0.00000,1,,,,,0.01712,0.00011,169.7,0.00000
947,1,,,,,0.00801,0.00074,358.4,0.00000,1,,,,,0.05130,0.00196,350.5,0.00000
948,1,,,,,0.00021,0.00002,3.8,0.00005,1,,,,,0.02987,0.00372,328.6,0.00000
949,1,,,,,0.00022,0.00000,8.7,0.00041,1,,,,,0.02486,0.00071,221.9,0.00000
950,1,,,,,0.00026,0.00001,206.9,0.00148,1,,,,,0.01613,0.00257,169.7,0.00000
951,1,,,,,0.00025,0.00010,253.6,0.00012,1,,,,,0.03146,0.00014,349.8,0.00000
952,1,,,,,0.06695,0.00000,449.1,0.00001,1,,,,,0.06125,0.00487,452.3,0.00000
953,1,,,,,0.02778,0.01266,351.9,0.00004,1,,,,,0.01106,0.00456,511.7,0.00002
954,1,,,,,0.02302,0.00002,1516.0,0.00792,1,,,,,0.00109,0.00004,2142.5,0.00240
955,1,,,,,0.06540,0.00820,598.7,0.00001,1,,,,,0.00023,0.00033,3.3,0.00006
956,1,,,,,0.02041,0.00019,455.6,0.00008,1,,,,,0.00022,0.00000,3.2,0.00004
957,1,,,,,0.02415,0.00285,359.7,0.00000,1,,,,,0.00022,0.00000,3.2,0.00003
958,1,,,,,0.02158,0.00055,454.4,0.00001,1,,,,,0.00022,0.00000,3.2,0.00004
959,1,,,,,0.00386,0.00006,2751.1,0.00269,1,,,,,0.00022,0.00000,3.2,0.00004
960,1,,,,,0.02047,0.00310,921.6,0.00036,1,,,,,0.00022,0.00000,3.1,0.00004
961,1,,,,,0.03445,0.00091,734.3,0.00001,1,,,,,0.00022,0.00000,3.2,0.00004
962,1,,,,,0.01080,0.01130,452.4,0.00001,1,,,,,0.00022,0.00001,3.2,0.00004
963,1,,,,,0.04811,0.00286,647.1,0.00001,1,,,,,0.00022,0.00000,3.2,0.00004
964,1,,,,,0.01082,0.00132,212.2,0.00003,1,,,,,0.00022,0.00000,3.2,0.00004
965,1,,,,,0.01147,0.00002,4015.9,0.01949,1,,,,,0.00022,0.00000,3.2,0.00004
966,1,,,,,0.03862,0.00588,564.1,0.00013,1,,,,,0.00022,0.00000,3.2,0.00004
967,1,,,,,0.02241,0.00042,568.7,0.00007,1,,,,,0.00022,0.00000,3.2,0.00004
968,1,,,,,0.02211,0.00003,340.0,0.00013,1,,,,,0.00022,0.00000,3.2,0.00004
969,1,,,,,0.03530,0.00507,269.4,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
970,1,,,,,0.03548,0.00231,456.4,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
971,1,,,,,0.01987,0.00388,483.1,0.00161,1,,,,,0.00022,0.00000,3.2,0.00004
972,1,,,,,0.00435,0.00434,6636.1,0.08443,1,,,,,0.00022,0.00000,3.2,0.00004
973,1,,,,,0.04644,0.00057,418.7,0.00002,1,,,,,0.00022,0.00000,3.1,0.00003
974,1,,,,,0.08644,0.00685,427.0,0.00000,1,,,,,0.00022,0.00001,3.2,0.00004
975,1,,,,,0.02476,0.01172,250.5,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
976,1,,,,,0.02810,0.00570,393.1,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
977,1,,,,,0.03211,0.00214,322.0,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
978,1,,,,,0.01275,0.00275,2406.4,0.02118,1,,,,,0.00022,0.00000,3.1,0.00004
979,1,,,,,0.00166,0.00176,5835.0,0.03608,1,,,,,0.00022,0.00000,3.1,0.00004
980,1,,,,,0.00059,0.00000,2118.9,0.00245,1,,,,,0.00022,0.00000,3.1,0.00004
981,1,,,,,0.00075,0.00020,2230.1,0.00168,1,,,,,0.00022,0.00000,3.1,0.00004
982,1,,,,,0.01111,0.00008,514.7,0.00018,1,,,,,0.00022,0.00000,3.1,0.00004
983,1,,,,,0.04435,0.00605,293.0,0.00000,1,,,,,0.00022,0.00000,3.1,0.00003
984,1,,,,,0.06697,0.00043,510.7,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
985,1,,,,,0.08523,0.00230,453.4,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
986,1,,,,,0.10228,0.02624,862.4,0.00002,1,,,,,0.00022,0.00000,3.1,0.00004
987,1,,,,,0.04503,0.00270,749.2,0.00510,1,,,,,0.00022,0.00000,3.1,0.00004
988,1,,,,,0.01060,0.07331,5264.9,0.06809,1,,,,,0.00022,0.00000,3.1,0.00004
989,1,,,,,0.02501,0.00042,476.9,0.00144,1,,,,,0.00022,0.00000,3.1,0.00004
990,1,,,,,0.07004,0.00332,438.8,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
991,1,,,,,0.03012,0.00665,316.0,0.00000,1,,,,,0.00022,0.00001,3.1,0.00004
992,1,,,,,0.01488,0.00005,4972.5,0.01358,1,,,,,0.00022,0.00000,3.1,0.00004
993,1,,,,,0.06812,0.00557,459.6,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
994,1,,,,,0.01289,0.00035,4527.6,0.01918,1,,,,,0.00022,0.00000,3.2,0.00004
995,1,,,,,0.03928,0.00353,383.3,0.00001,1,,,,,0.00022,0.00000,3.2,0.00004
996,1,,,,,0.00566,0.00004,6406.7,0.03187,1,,,,,0.00022,0.00000,3.1,0.00004
997,1,,,,,0.03268,0.00024,507.6,0.00002,1,,,,,0.00022,0.00000,3.2,0.00003
998,1,,,,,0.00647,0.00007,196.5,0.00009,1,,,,,0.00022,0.00000,3.2,0.00004
999,1,,,,,0.03080,0.00021,367.7,0.00000,1,,,,,0.00022,0.00000,3.1,0.00003
1000,1,,,,,0.00829,0.00265,5507.0,0.09314,1,,,,,0.00022,0.00000,3.2,0.00004
1001,1,,,,,0.03826,0.00466,446.7,0.00174,1,,,,,0.00022,0.00000,3.1,0.00004
1002,1,,,,,0.03250,0.00168,364.6,0.00218,1,,,,,0.00022,0.00000,3.2,0.00004
1003,1,,,,,0.01352,0.00198,3167.8,0.02587,1,,,,,0.00022,0.00000,3.1,0.00004
1004,1,,,,,0.01824,0.00319,981.1,0.00402,1,,,,,0.00022,0.00000,3.1,0.00004
1005,1,,,,,0.00791,0.00225,6043.2,0.05185,1,,,,,0.00022,0.00000,3.2,0.00004
1006,1,,,,,0.00505,0.00182,198.4,0.00021,1,,,,,0.00022,0.00000,3.1,0.00004
1007,1,,,,,0.00303,0.00151,4222.2,0.01028,1,,,,,0.00022,0.00000,3.1,0.00004
1008,1,,,,,0.04095,0.00058,520.6,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
1009,1,,,,,0.02909,0.00087,381.1,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
1010,1,,,,,0.02661,0.00151,346.2,0.00000,1,,,,,0.00022,0.00000,3.2,0.00003
1011,1,,,,,0.01363,0.00163,212.7,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
1012,1,,,,,0.01352,0.00073,547.7,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
1013,1,,,,,0.00874,0.00024,208.4,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
1014,1,,,,,0.03807,0.00035,526.2,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
1015,1,,,,,0.02461,0.00412,476.1,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
1016,1,,,,,0.00082,0.00125,24.0,0.00032,1,,,,,0.00022,0.00000,3.2,0.00004
1017,1,,,,,0.00049,0.00001,1149.1,0.00172,1,,,,,0.00022,0.00000,3.1,0.00004
1018,1,,,,,0.00066,0.00005,1216.1,0.00116,1,,,,,0.00022,0.00000,3.1,0.00004
1019,1,,,,,0.01510,0.00005,1235.6,0.00018,1,,,,,0.00022,0.00000,3.1,0.00003
1020,1,,,,,0.07013,0.00129,925.6,0.00021,1,,,,,0.00022,0.00000,3.1,0.00004
1021,1,,,,,0.00952,0.00982,2654.0,0.00376,1,,,,,0.00022,0.00000,3.1,0.00004
1022,1,,,,,0.03748,0.00263,322.0,0.00002,1,,,,,0.00022,0.00001,3.1,0.00004
1023,1,,,,,0.01968,0.00341,263.3,0.00022,1,,,,,0.00022,0.00000,3.1,0.00004
1024,1,,,,,0.03727,0.00207,585.8,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
1025,1,,,,,0.00162,0.00002,1362.7,0.00877,1,,,,,0.00022,0.00001,3.1,0.00004
1026,1,,,,,0.01931,0.00040,275.0,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
1027,1,,,,,0.00493,0.00122,227.0,0.00575,1,,,,,0.00022,0.00000,3.1,0.00004
1028,1,,,,,0.04158,0.00064,696.9,0.00001,1,,,,,0.00022,0.00000,3.1,0.00004
1029,1,,,,,0.04106,0.01695,585.3,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
1030,1,,,,,0.02636,0.00074,223.3,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
1031,1,,,,,0.02723,0.00159,472.0,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
1032,1,,,,,0.00053,0.00001,208.5,0.00435,1,,,,,0.00022,0.00001,3.2,0.00004
1033,1,,,,,0.03778,0.00001,399.2,0.00000,1,,,,,0.00022,0.00000,3.1,0.00003
1034,1,,,,,0.03302,0.00105,353.3,0.00000,1,,,,,0.00022,0.00001,3.2,0.00004
1035,1,,,,,0.00595,0.00268,196.1,0.00070,1,,,,,0.00022,0.00000,3.1,0.00004
1036,1,,,,,0.02474,0.00001,537.2,0.00011,1,,,,,0.00022,0.00000,3.2,0.00004
1037,1,,,,,0.08530,0.01391,476.1,0.00000,1,,,,,0.00022,0.00001,3.2,0.00004
1038,1,,,,,0.00146,0.00004,1046.6,0.00119,1,,,,,0.00022,0.00000,3.2,0.00004
1039,1,,,,,0.01938,0.00011,401.7,0.00000,1,,,,,0.00022,0.00000,3.2,0.00004
1040,1,,,,,0.01336,0.00163,339.4,0.00000,1,,,,,0.00022,0.00000,3.1,0.00004
1041,1,,,,,0.00348,0.00024,152.2,0.00003,1,,,,,0.00022,0.00000,3.2,0.00004
1042,1,,,,,0.00026,0.00002,8.8,0.00045,1,,,,,0.00022,0.00001,3.2,0.00004
1043,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1044,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1045,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1046,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
1047,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1048,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1049,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1050,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1051,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1052,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
