frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
66,3.587877,0.0,3.0042,3.0084,42.9111,2.1301,2.133,0.0231,53.2823,1
67,3.641189,0.0,2.9868,2.9861,42.9535,2.141,2.1298,0.0228,53.2981,1
68,3.694465,0.0,2.9878,2.9881,42.9367,2.1234,2.1259,0.0238,53.2607,1
69,3.747788,0.0,2.9904,3.0025,42.9614,2.1241,2.1332,0.023,53.3084,1
70,3.80111,0.0,2.9957,2.9892,42.9486,2.1372,2.14,0.0228,53.3068,1
71,3.854434,0.0,2.9894,2.986,42.9691,2.1265,2.1397,0.023,53.3089,1
72,3.907768,0.0,2.9842,2.9991,42.9627,2.1315,2.1324,0.0224,53.3075,1
73,3.962112,0.0,3.0044,2.9925,43.9593,2.1376,2.1355,0.0228,54.3291,1
74,4.015407,0.0,2.989,2.9902,42.9453,2.128,2.1304,0.0227,53.2801,1
75,4.068708,0.0,2.9958,2.9945,42.9326,2.1265,2.1386,0.0229,53.2861,1
76,4.123163,0.0,2.9955,3.5458,42.9632,2.1266,2.7115,0.024,54.4407,1
77,4.176952,0.0,3.4572,2.9921,42.9624,2.1263,2.1363,0.0237,53.7737,1
78,4.23021,0.0,2.99,2.9887,42.9064,2.1284,2.1314,0.023,53.2432,1
79,4.283541,0.0,2.9895,2.9996,42.9599,2.126,2.1438,0.0228,53.3166,1
80,4.336861,0.0,2.9897,2.9906,42.9569,2.1325,2.1385,0.0227,53.3053,1
81,4.390275,0.0,3.0631,2.9853,42.976,2.1372,2.1389,0.022,53.4001,1
82,4.443618,0.0,2.9939,2.9911,42.9678,2.1333,2.134,0.0223,53.3187,1
83,4.498025,0.0,3.0035,2.9928,44.0274,2.1378,2.1343,0.0223,54.393,1
84,4.551335,0.0,2.9929,2.9929,42.959,2.1209,2.1327,0.0222,53.2948,1
85,4.604615,0.0,2.991,2.9835,42.9255,2.138,2.1302,0.023,53.2655,1
86,4.657914,0.0,2.9885,2.9902,42.9431,2.1309,2.1341,0.0239,53.2845,1
87,4.71123,0.0,2.9946,2.9874,42.9602,2.1319,2.1285,0.0231,53.301,1
88,4.764573,0.0,2.9918,2.997,42.9801,2.1276,2.1331,0.0226,53.3281,1
89,4.817885,0.0,2.9968,2.9943,42.9442,2.1276,2.1386,0.0227,53.2977,1
90,4.871252,0.0,3.0001,2.9909,43.0009,2.1282,2.1337,0.022,53.3497,1
91,4.924539,0.0,2.9832,2.9857,42.9416,2.1348,2.1293,0.0226,53.2724,1
92,4.978972,0.0,2.9913,2.9871,44.0629,2.1318,2.1369,0.0227,54.4079,1
93,5.032277,0.0,2.989,2.9963,42.9384,2.1354,2.1326,0.022,53.2891,1
94,5.086097,0.0,2.9946,2.9983,42.9621,2.6092,2.1423,0.0226,53.8047,1
95,5.139468,0.0,2.996,2.9928,42.9525,2.1335,2.1823,0.0229,53.3554,1
96,5.19274,0.0,2.9907,2.9913,42.9081,2.1373,2.133,0.0225,53.2576,1
97,5.246096,0.0,3.0007,3.0015,42.975,2.135,2.1319,0.0231,53.3416,1
98,5.299372,0.0,2.9879,2.9794,42.9289,2.1287,2.1394,0.0227,53.2612,1
99,5.352728,0.0,2.9936,2.9832,43.0002,2.1297,2.1387,0.0228,53.3418,1
100,5.406046,0.0,2.9902,2.9912,42.9614,2.1254,2.1383,0.0218,53.3031,1
101,5.460013,0.0,2.9921,2.9832,43.3867,2.3005,2.1431,0.0224,53.9032,1
102,5.5133,0.0,2.9896,2.9884,42.919,2.1301,2.1368,0.0234,53.2635,1
103,5.566624,0.0,2.9914,2.9996,42.9647,2.1263,2.1293,0.0231,53.3096,1
104,5.619978,0.0,2.9953,2.997,42.9601,2.1335,2.1553,0.0223,53.3393,1
105,5.673281,0.0,2.9861,2.9868,42.9558,2.1291,2.1332,0.0236,53.2887,1
106,5.726595,0.0,2.9911,2.9907,42.9577,2.1339,2.1277,0.0228,53.2988,1
107,5.779912,0.0,2.9942,2.9921,42.9344,2.1369,2.1431,0.0258,53.3026,1
108,5.833188,0.0,2.9851,2.9878,42.9334,2.1289,2.1281,0.0236,53.2624,1
109,5.886502,0.0,2.9955,3.0053,42.9385,2.1272,2.1343,0.0225,53.2984,1
110,5.939828,0.0,2.9964,2.996,42.9281,2.1245,2.1571,0.0235,53.3014,1
111,5.994138,0.0,2.9934,2.9882,43.9436,2.1392,2.1311,0.023,54.2943,1
112,6.047501,0.0,2.9912,2.991,42.9971,2.1266,2.1325,0.0233,53.3383,1
113,6.10136,0.0,2.9991,3.0003,43.5017,2.1227,2.125,0.023,53.845,1
114,6.154664,0.0,2.9899,3.005,42.9295,2.1315,2.1344,0.0225,53.2871,1
115,6.20796,0.0,2.9946,2.9953,42.9218,2.1318,2.14,0.0237,53.2812,1
116,6.261455,0.0,2.99,2.9834,43.1272,2.1486,2.1325,0.0236,53.4799,1
117,6.314731,0.0,2.9921,2.9925,42.9125,2.1336,2.1337,0.0226,53.2616,1
118,6.36811,0.0,2.9948,3.0052,43.0024,2.1324,2.1304,0.0234,53.3631,1
119,6.421445,0.0,2.9814,2.9902,42.9701,2.132,2.1488,0.0231,53.3203,1
120,6.475764,0.0,3.0078,2.9918,43.9407,2.1317,2.1334,0.0233,54.304,1
121,6.529069,0.0,3.0038,2.9975,42.9173,2.1441,2.1283,0.0232,53.2888,1
122,6.582412,0.0,2.9913,2.9914,42.9794,2.1236,2.1333,0.0233,53.3171,1
123,6.635692,0.0,2.9938,2.9913,42.9193,2.1268,2.1363,0.023,53.2644,1
124,6.689019,0.0,2.9939,3.0129,42.9335,2.1297,2.1331,0.0226,53.3016,1
125,6.742372,0.0,2.9964,2.9854,42.9674,2.1601,2.1293,0.0231,53.3375,1
126,6.795663,0.0,2.9926,2.9833,42.9398,2.1264,2.1359,0.023,53.2763,1
127,6.849019,0.0,2.992,3.0012,42.9889,2.1291,2.1329,0.023,53.3406,1
128,6.902306,0.0,2.9726,2.9892,42.9414,2.1289,2.1427,0.0233,53.2731,1
