frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
65,4.54506,0.0,2.9756,2.9987,58.4585,2.143,3.0336,0.0236,69.7073,1
66,4.61385,0.0,2.9828,3.0022,58.4198,2.139,2.1332,0.0232,68.7749,1
67,4.682544,0.0,2.99,3.0115,58.2879,2.1535,2.1355,0.0236,68.6781,1
68,4.751211,0.0,2.9779,2.991,58.3073,2.1435,2.1321,0.0235,68.6508,1
69,4.819892,0.0,2.9691,3.0029,58.3075,2.1402,2.1458,0.0226,68.6661,1
70,4.888634,0.0,2.9769,3.0029,58.354,2.1435,2.1373,0.0237,68.7139,1
71,4.957424,0.0,2.9787,3.0038,58.4079,2.1463,2.1388,0.0233,68.7743,1
72,5.0261,0.0,3.0113,2.9978,58.274,2.1433,2.1355,0.0236,68.6603,1
73,5.095746,0.0,2.9912,3.003,59.2575,2.1425,2.1386,0.0225,69.6304,1
74,5.165167,0.0,2.9835,2.9991,59.0418,2.141,2.1421,0.023,69.405,1
75,5.233842,0.0,2.9786,2.9963,58.303,2.1469,2.1341,0.023,68.6574,1
76,5.302566,0.0,2.9843,3.0048,58.3278,2.1474,2.1464,0.0238,68.7088,1
77,5.371248,0.0,2.9691,2.9927,58.3131,2.1516,2.1389,0.0232,68.6654,1
78,5.440008,0.0,2.9655,2.9951,58.4121,2.14,2.1345,0.0222,68.7446,1
79,5.50877,0.0,2.9875,3.0114,58.3685,2.1371,2.1443,0.0225,68.7465,1
80,5.578555,0.0,2.9998,3.0044,59.3721,2.1443,2.1389,0.0231,69.7574,1
81,5.647982,0.0,2.9867,3.0021,59.0486,2.1389,2.1374,0.0229,69.4119,1
82,5.716607,0.0,2.9868,3.0152,58.2307,2.1456,2.1335,0.0228,68.61,1
83,5.785286,0.0,2.9733,3.0069,58.2877,2.1514,2.1448,0.023,68.6629,1
84,5.853996,0.0,2.97,3.0117,58.337,2.1397,2.1373,0.0222,68.6936,1
85,5.922805,0.0,2.9871,3.0353,58.3866,2.152,2.1335,0.0234,68.7939,1
86,5.991583,0.0,2.9854,3.0043,58.4008,2.1403,2.1351,0.0227,68.7633,1
87,6.061112,0.0,2.9685,3.004,59.1567,2.1403,2.1444,0.0227,69.513,1
88,6.130083,0.0,2.9712,3.0164,58.5888,2.143,2.137,0.0241,68.9558,1
89,6.198762,0.0,2.974,3.0005,58.3148,2.1394,2.1357,0.0227,68.6617,1
90,6.267544,0.0,2.9945,3.0054,58.3843,2.1352,2.1376,0.0239,68.755,1
91,6.336229,0.0,2.9732,3.0,58.3121,2.1448,2.14,0.0235,68.669,1
92,6.404896,0.0,2.9773,3.0046,58.29,2.1483,2.1337,0.0232,68.6525,1
93,6.473613,0.0,2.9859,3.004,58.3279,2.138,2.1456,0.0234,68.7003,1
94,6.542286,0.0,2.9727,2.9936,58.306,2.1505,2.1356,0.0232,68.6577,1
95,6.611874,0.0,3.8851,3.0051,58.3095,2.1381,2.1363,0.0239,69.5728,1
96,6.6806,0.0,2.9759,3.0067,58.3588,2.1431,2.1308,0.0229,68.71,1
97,6.74934,0.0,2.9789,3.0084,58.3575,2.1461,2.1316,0.0238,68.7252,1
98,6.81806,0.0,2.9824,3.0078,58.3393,2.1395,2.1357,0.024,68.7047,1
99,6.886896,0.0,2.9876,3.0081,58.3577,2.2112,2.1479,0.031,68.821,1
100,6.955712,0.0,3.0054,3.0281,58.3488,2.1536,2.1451,0.0279,68.7977,1
101,7.024607,0.0,3.0042,3.0636,58.3465,2.1558,2.1412,0.0261,68.821,1
102,7.094592,0.0,2.9835,3.0042,59.5997,2.1377,2.1368,0.0263,69.9672,1
103,7.163346,0.0,2.979,3.0105,58.3101,2.1712,2.1612,0.0253,68.7369,1
104,7.232067,0.0,2.9905,3.0169,58.314,2.1423,2.1381,0.0247,68.7045,1
105,7.300858,0.0,2.9776,3.0021,58.4252,2.1374,2.1313,0.0239,68.7739,1
106,7.369581,0.0,2.988,3.0119,58.3275,2.1441,2.1339,0.0242,68.7067,1
107,7.438302,0.0,2.9789,3.0045,58.3294,2.1505,2.1407,0.0241,68.7052,1
108,7.507108,0.0,2.9787,3.0011,58.4268,2.1405,2.1412,0.0247,68.7895,1
109,7.5765,0.0,2.9787,3.0067,59.0211,2.1343,2.1363,0.0231,69.3756,1
110,7.645179,0.0,2.9852,3.0092,58.2603,2.1493,2.143,0.0269,68.6507,1
111,7.713907,0.0,2.9784,3.0042,58.3541,2.1413,2.1336,0.0242,68.7128,1
112,7.782655,0.0,2.9777,3.007,58.3668,2.1414,2.1388,0.0238,68.7321,1
113,7.851386,0.0,2.9763,3.0023,58.3569,2.1473,2.1351,0.0239,68.716,1
114,7.920151,0.0,2.9751,2.9976,58.3862,2.1422,2.1478,0.0234,68.7486,1
115,7.9888,0.0,2.9769,2.9988,58.2862,2.1375,2.1329,0.0233,68.6338,1
116,8.058536,0.0,2.9709,3.0194,59.3579,2.1373,2.1397,0.0232,69.7214,1
117,8.12756,0.0,3.0019,3.0021,58.633,2.1421,2.1331,0.0227,69.0088,1
118,8.196208,0.0,2.9785,3.0022,58.267,2.1437,2.1406,0.0234,68.6308,1
119,8.264926,0.0,2.9764,3.0194,58.3116,2.1553,2.1409,0.0234,68.7019,1
120,8.333599,0.0,2.9816,3.0031,58.2878,2.1359,2.1352,0.0246,68.646,1
121,8.402319,0.0,2.9714,2.9952,58.3562,2.1404,2.1415,0.0232,68.7037,1
122,8.471053,0.0,2.9738,3.0083,58.3509,2.1483,2.1387,0.0235,68.7184,1
123,8.539824,0.0,2.9756,2.9926,58.4085,2.1426,2.1374,0.0234,68.7552,1
124,8.609542,0.0,2.9806,3.9432,58.4,2.1457,2.1354,0.0231,69.7032,1
125,8.678216,0.0,2.9757,3.0011,58.2943,2.1422,2.1458,0.0234,68.658,1
126,8.746929,0.0,2.9744,3.0032,58.3418,2.1405,2.1378,0.0236,68.6973,1
127,8.815596,0.0,2.9805,3.0091,58.286,2.1449,2.1328,0.023,68.6519,1
128,8.884217,0.0,2.9694,3.0067,58.2498,2.1384,2.1441,0.0222,68.6058,1
129,8.952947,0.0,2.9882,2.9997,58.3524,2.1415,2.1354,0.0226,68.7139,1
130,9.021606,0.0,2.9806,2.9984,58.2863,2.1343,2.1343,0.0236,68.6326,1
